start,end,duration_min,grams,rate_g_per_min
2025-07-25 21:57:00+02:00,2025-07-25 22:06:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-25 22:27:00+02:00,2025-07-25 22:36:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-25 22:57:00+02:00,2025-07-25 23:06:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-26 00:27:00+02:00,2025-07-26 00:36:00+02:00,10,282.7433388230814,28.274333882308138
2025-07-26 01:57:00+02:00,2025-07-26 02:06:00+02:00,10,565.4866776461628,56.548667764616276
2025-07-26 02:27:00+02:00,2025-07-26 02:36:00+02:00,10,141.3716694115407,14.137166941154069
2025-07-26 03:27:00+02:00,2025-07-26 03:36:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-26 03:57:00+02:00,2025-07-26 04:06:00+02:00,10,706.8583470577034,70.68583470577035
2025-07-26 04:27:00+02:00,2025-07-26 04:36:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-26 05:27:00+02:00,2025-07-26 05:36:00+02:00,10,70.68583470577035,7.0685834705770345
2025-07-26 05:57:00+02:00,2025-07-26 06:06:00+02:00,10,212.05750411731103,21.205750411731103
2025-07-26 06:27:00+02:00,2025-07-26 06:36:00+02:00,10,424.11500823462205,42.411500823462205
2025-07-26 06:57:00+02:00,2025-07-26 07:06:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-26 08:57:00+02:00,2025-07-26 09:06:00+02:00,10,353.4291735288517,35.34291735288517
2025-07-26 09:27:00+02:00,2025-07-26 09:36:00+02:00,10,636.1725123519332,63.617251235193315
2025-07-26 09:57:00+02:00,2025-07-26 10:06:00+02:00,10,494.8008429403924,49.48008429403924
2025-07-26 11:58:00+02:00,2025-07-26 12:07:00+02:00,10,424.11500823462205,42.411500823462205
