mac;time;moisture;temperature
70:B8:F6:91:0A:FC;2025-07-23 07:56:41;32.9;34.4
70:B8:F6:91:0A:FC;2025-07-23 08:26:43;35.0;34.5
70:B8:F6:91:0A:FC;2025-07-23 08:56:44;34.6;34.2
70:B8:F6:91:0A:FC;2025-07-23 09:26:46;36.3;34.3
70:B8:F6:91:0A:FC;2025-07-23 09:56:47;37.9;34.7
70:B8:F6:91:0A:FC;2025-07-23 10:26:49;38.3;35.3
70:B8:F6:91:0A:FC;2025-07-23 10:56:51;37.4;35.3
70:B8:F6:91:0A:FC;2025-07-23 11:26:52;35.4;35.2
70:B8:F6:91:0A:FC;2025-07-23 11:56:54;37.3;35.0
70:B8:F6:91:0A:FC;2025-07-23 12:26:55;33.8;35.4
70:B8:F6:91:0A:FC;2025-07-23 12:56:57;32.7;35.6
70:B8:F6:91:0A:FC;2025-07-23 13:26:58;29.0;36.0
70:B8:F6:91:0A:FC;2025-07-23 13:57:00;30.0;36.5
70:B8:F6:91:0A:FC;2025-07-23 14:27:01;26.5;36.2
70:B8:F6:91:0A:FC;2025-07-23 14:57:03;26.9;36.8
70:B8:F6:91:0A:FC;2025-07-23 15:27:04;25.8;36.8
70:B8:F6:91:0A:FC;2025-07-23 15:57:06;23.4;36.8
70:B8:F6:91:0A:FC;2025-07-23 16:27:07;21.0;38.3
70:B8:F6:91:0A:FC;2025-07-23 16:57:09;22.4;38.1
70:B8:F6:91:0A:FC;2025-07-23 17:27:10;21.3;38.8
70:B8:F6:91:0A:FC;2025-07-23 17:57:12;25.4;38.9
70:B8:F6:91:0A:FC;2025-07-23 18:27:13;27.5;39.4
70:B8:F6:91:0A:FC;2025-07-23 18:57:15;26.4;38.8
70:B8:F6:91:0A:FC;2025-07-23 19:27:17;26.6;39.5
70:B8:F6:91:0A:FC;2025-07-23 19:57:18;29.2;38.3
70:B8:F6:91:0A:FC;2025-07-23 20:27:20;27.3;38.0
70:B8:F6:91:0A:FC;2025-07-23 20:57:21;25.6;37.6
70:B8:F6:91:0A:FC;2025-07-23 21:27:23;24.4;36.2
70:B8:F6:91:0A:FC;2025-07-23 21:57:24;25.4;35.5
70:B8:F6:91:0A:FC;2025-07-23 22:27:26;27.7;35.7
70:B8:F6:91:0A:FC;2025-07-23 22:57:27;27.9;35.5
70:B8:F6:91:0A:FC;2025-07-23 23:27:29;27.6;35.2
70:B8:F6:91:0A:FC;2025-07-23 23:57:30;28.3;35.1
70:B8:F6:91:0A:FC;2025-07-24 00:27:32;28.7;35.1
70:B8:F6:91:0A:FC;2025-07-24 00:57:33;29.8;34.7
70:B8:F6:91:0A:FC;2025-07-24 01:27:35;29.9;34.3
70:B8:F6:91:0A:FC;2025-07-24 01:57:36;30.7;34.0
70:B8:F6:91:0A:FC;2025-07-24 02:27:38;31.9;33.6
70:B8:F6:91:0A:FC;2025-07-24 02:57:39;31.3;33.4
70:B8:F6:91:0A:FC;2025-07-24 03:27:41;32.1;33.5
70:B8:F6:91:0A:FC;2025-07-24 03:57:42;32.7;33.3
70:B8:F6:91:0A:FC;2025-07-24 04:27:44;33.6;33.4
70:B8:F6:91:0A:FC;2025-07-24 04:57:46;33.2;33.4
70:B8:F6:91:0A:FC;2025-07-24 05:27:47;33.4;32.9
70:B8:F6:91:0A:FC;2025-07-24 05:57:49;33.5;32.4
70:B8:F6:91:0A:FC;2025-07-24 06:27:50;32.8;32.1
70:B8:F6:91:0A:FC;2025-07-24 06:57:52;32.8;32.6
70:B8:F6:91:0A:FC;2025-07-24 07:27:53;33.8;32.6
70:B8:F6:91:0A:FC;2025-07-24 07:57:55;36.7;32.5
70:B8:F6:91:0A:FC;2025-07-24 08:27:56;36.1;32.2
70:B8:F6:91:0A:FC;2025-07-24 08:57:58;36.9;32.5
70:B8:F6:91:0A:FC;2025-07-24 09:27:59;36.8;32.7
70:B8:F6:91:0A:FC;2025-07-24 09:58:01;35.7;33.2
70:B8:F6:91:0A:FC;2025-07-24 10:28:02;35.0;32.5
70:B8:F6:91:0A:FC;2025-07-24 10:58:04;31.5;32.0
70:B8:F6:91:0A:FC;2025-07-24 11:28:05;32.9;32.0
70:B8:F6:91:0A:FC;2025-07-24 11:58:07;33.6;32.8
70:B8:F6:91:0A:FC;2025-07-24 12:28:08;32.0;33.5
70:B8:F6:91:0A:FC;2025-07-24 12:58:10;31.9;33.2
70:B8:F6:91:0A:FC;2025-07-24 13:28:11;28.3;31.6
70:B8:F6:91:0A:FC;2025-07-24 13:58:13;26.1;32.0
70:B8:F6:91:0A:FC;2025-07-24 14:28:15;23.8;33.2
70:B8:F6:91:0A:FC;2025-07-24 14:58:16;23.1;32.6
70:B8:F6:91:0A:FC;2025-07-24 15:28:18;22.8;34.0
70:B8:F6:91:0A:FC;2025-07-24 15:58:19;20.8;34.1
70:B8:F6:91:0A:FC;2025-07-24 16:28:21;21.4;34.8
70:B8:F6:91:0A:FC;2025-07-24 16:58:22;23.5;35.4
70:B8:F6:91:0A:FC;2025-07-24 17:28:24;24.9;35.3
70:B8:F6:91:0A:FC;2025-07-24 17:58:25;24.8;35.1
70:B8:F6:91:0A:FC;2025-07-24 18:28:27;23.1;35.3
70:B8:F6:91:0A:FC;2025-07-24 18:58:28;22.2;34.9
70:B8:F6:91:0A:FC;2025-07-24 19:28:30;22.6;34.8
70:B8:F6:91:0A:FC;2025-07-24 19:58:31;23.5;34.5
70:B8:F6:91:0A:FC;2025-07-24 20:28:33;25.4;33.6
70:B8:F6:91:0A:FC;2025-07-24 20:58:34;26.4;33.1
70:B8:F6:91:0A:FC;2025-07-24 21:28:36;25.6;33.1
70:B8:F6:91:0A:FC;2025-07-24 21:58:37;26.4;33.3
70:B8:F6:91:0A:FC;2025-07-24 22:28:39;26.1;32.0
70:B8:F6:91:0A:FC;2025-07-24 22:58:41;27.6;33.3
70:B8:F6:91:0A:FC;2025-07-24 23:28:42;27.8;33.3
70:B8:F6:91:0A:FC;2025-07-24 23:58:44;28.5;33.4
70:B8:F6:91:0A:FC;2025-07-25 00:28:45;29.4;33.3
70:B8:F6:91:0A:FC;2025-07-25 00:58:47;29.0;32.9
70:B8:F6:91:0A:FC;2025-07-25 01:28:48;29.4;32.5
70:B8:F6:91:0A:FC;2025-07-25 01:58:50;30.2;32.3
70:B8:F6:91:0A:FC;2025-07-25 02:28:51;31.8;32.0
70:B8:F6:91:0A:FC;2025-07-25 02:58:53;31.7;31.8
70:B8:F6:91:0A:FC;2025-07-25 03:28:54;32.7;31.8
70:B8:F6:91:0A:FC;2025-07-25 03:58:56;31.5;31.3
70:B8:F6:91:0A:FC;2025-07-25 04:28:57;32.0;31.1
70:B8:F6:91:0A:FC;2025-07-25 04:58:59;32.8;31.8
70:B8:F6:91:0A:FC;2025-07-25 05:29:00;34.6;32.2
70:B8:F6:91:0A:FC;2025-07-25 05:59:02;32.7;31.5
70:B8:F6:91:0A:FC;2025-07-25 06:29:03;34.2;31.3
70:B8:F6:91:0A:FC;2025-07-25 06:59:05;33.2;31.5
70:B8:F6:91:0A:FC;2025-07-25 07:29:06;33.1;31.3
70:B8:F6:91:0A:FC;2025-07-25 07:59:08;34.0;31.1
70:B8:F6:91:0A:FC;2025-07-25 08:29:10;36.1;30.9
70:B8:F6:91:0A:FC;2025-07-25 08:59:11;36.4;31.6
70:B8:F6:91:0A:FC;2025-07-25 09:29:13;38.1;32.4
70:B8:F6:91:0A:FC;2025-07-25 09:59:14;38.9;32.8
70:B8:F6:91:0A:FC;2025-07-25 10:29:16;36.9;32.9
70:B8:F6:91:0A:FC;2025-07-25 10:59:17;36.6;33.0
70:B8:F6:91:0A:FC;2025-07-25 11:29:19;31.0;32.6
70:B8:F6:91:0A:FC;2025-07-25 11:59:20;33.0;32.8
70:B8:F6:91:0A:FC;2025-07-25 12:29:22;31.4;32.6
70:B8:F6:91:0A:FC;2025-07-25 12:59:23;30.8;33.7
70:B8:F6:91:0A:FC;2025-07-25 13:29:25;29.0;34.0
70:B8:F6:91:0A:FC;2025-07-25 13:59:26;25.9;34.1
70:B8:F6:91:0A:FC;2025-07-25 14:29:28;25.5;34.4
70:B8:F6:91:0A:FC;2025-07-25 14:59:29;22.5;34.1
70:B8:F6:91:0A:FC;2025-07-25 15:29:31;21.8;34.1
70:B8:F6:91:0A:FC;2025-07-25 15:59:32;22.8;34.9
70:B8:F6:91:0A:FC;2025-07-25 16:29:34;17.0;34.6
70:B8:F6:91:0A:FC;2025-07-25 16:59:36;20.2;36.2
70:B8:F6:91:0A:FC;2025-07-25 17:29:37;22.6;36.4
70:B8:F6:91:0A:FC;2025-07-25 17:59:39;22.2;35.8
70:B8:F6:91:0A:FC;2025-07-25 18:29:40;23.7;36.9
70:B8:F6:91:0A:FC;2025-07-25 18:59:42;24.5;37.1
70:B8:F6:91:0A:FC;2025-07-25 19:29:43;24.0;37.3
70:B8:F6:91:0A:FC;2025-07-25 19:59:45;22.0;37.1
70:B8:F6:91:0A:FC;2025-07-25 20:29:46;20.9;37.0
70:B8:F6:91:0A:FC;2025-07-25 20:59:48;21.3;36.9
70:B8:F6:91:0A:FC;2025-07-25 21:29:49;22.1;36.3
70:B8:F6:91:0A:FC;2025-07-25 21:59:51;23.3;36.1
70:B8:F6:91:0A:FC;2025-07-25 22:29:52;24.0;35.9
70:B8:F6:91:0A:FC;2025-07-25 22:59:54;25.0;35.8
70:B8:F6:91:0A:FC;2025-07-25 23:29:55;26.2;35.4
70:B8:F6:91:0A:FC;2025-07-25 23:59:57;27.5;35.0
70:B8:F6:91:0A:FC;2025-07-26 00:29:58;30.0;34.1
70:B8:F6:91:0A:FC;2025-07-26 01:00:00;28.1;32.7
70:B8:F6:91:0A:FC;2025-07-26 01:30:01;30.3;34.1
70:B8:F6:91:0A:FC;2025-07-26 02:00:03;28.4;33.8
70:B8:F6:91:0A:FC;2025-07-26 02:30:05;28.9;33.0
70:B8:F6:91:0A:FC;2025-07-26 03:00:06;30.1;32.4
70:B8:F6:91:0A:FC;2025-07-26 03:30:08;32.5;33.4
70:B8:F6:91:0A:FC;2025-07-26 04:00:09;32.0;32.6
70:B8:F6:91:0A:FC;2025-07-26 04:30:11;32.6;33.2
70:B8:F6:91:0A:FC;2025-07-26 05:00:12;33.3;33.2
70:B8:F6:91:0A:FC;2025-07-26 05:30:14;35.0;33.8
70:B8:F6:91:0A:FC;2025-07-26 06:00:15;33.3;33.7
70:B8:F6:91:0A:FC;2025-07-26 06:30:17;31.7;33.3
70:B8:F6:91:0A:FC;2025-07-26 07:00:18;32.3;32.9
70:B8:F6:91:0A:FC;2025-07-26 07:30:20;34.8;32.6
70:B8:F6:91:0A:FC;2025-07-26 08:00:21;36.2;32.8
70:B8:F6:91:0A:FC;2025-07-26 08:30:23;34.7;32.8
70:B8:F6:91:0A:FC;2025-07-26 09:00:24;35.8;32.9
70:B8:F6:91:0A:FC;2025-07-26 09:30:26;35.3;33.2
70:B8:F6:91:0A:FC;2025-07-26 10:00:27;35.9;33.6
70:B8:F6:91:0A:FC;2025-07-26 10:30:29;36.4;33.9
70:B8:F6:91:0A:FC;2025-07-26 11:00:31;35.4;33.4
70:B8:F6:91:0A:FC;2025-07-26 11:30:32;38.3;33.5
70:B8:F6:91:0A:FC;2025-07-26 12:00:34;37.6;34.1
70:B8:F6:91:0A:FC;2025-07-26 12:30:35;33.7;34.1
70:B8:F6:91:0A:FC;2025-07-26 13:00:37;30.2;34.1
70:B8:F6:91:0A:FC;2025-07-26 13:30:38;27.7;34.3
70:B8:F6:91:0A:FC;2025-07-26 14:00:40;24.0;34.1
70:B8:F6:91:0A:FC;2025-07-26 14:30:41;24.1;35.2
70:B8:F6:91:0A:FC;2025-07-26 15:00:43;21.3;34.7
70:B8:F6:91:0A:FC;2025-07-26 15:30:44;20.4;36.4
70:B8:F6:91:0A:FC;2025-07-26 16:00:46;22.8;36.6
70:B8:F6:91:0A:FC;2025-07-26 16:30:47;22.4;37.1
70:B8:F6:91:0A:FC;2025-07-26 17:00:49;22.7;37.5
70:B8:F6:91:0A:FC;2025-07-26 17:30:50;21.5;36.8
70:B8:F6:91:0A:FC;2025-07-26 18:00:52;24.2;37.5
70:B8:F6:91:0A:FC;2025-07-26 18:30:53;19.3;38.4
70:B8:F6:91:0A:FC;2025-07-26 19:00:55;23.7;38.3
70:B8:F6:91:0A:FC;2025-07-26 19:30:56;25.3;38.7
70:B8:F6:91:0A:FC;2025-07-26 20:00:58;23.6;38.5
70:B8:F6:91:0A:FC;2025-07-26 20:31:00;24.5;38.9
70:B8:F6:91:0A:FC;2025-07-26 21:01:01;22.3;38.6
70:B8:F6:91:0A:FC;2025-07-26 21:31:03;23.8;38.1
70:B8:F6:91:0A:FC;2025-07-26 22:01:04;25.2;37.4
70:B8:F6:91:0A:FC;2025-07-26 22:31:06;24.1;36.6
70:B8:F6:91:0A:FC;2025-07-26 23:01:07;23.9;35.4
70:B8:F6:91:0A:FC;2025-07-26 23:31:09;25.0;34.9
70:B8:F6:91:0A:FC;2025-07-27 00:01:10;26.6;30.7
70:B8:F6:91:0A:FC;2025-07-27 00:31:12;26.4;29.8
70:B8:F6:91:0A:FC;2025-07-27 01:01:13;26.7;29.9
70:B8:F6:91:0A:FC;2025-07-27 01:31:15;27.6;31.1
70:B8:F6:91:0A:FC;2025-07-27 02:01:16;26.7;31.4
70:B8:F6:91:0A:FC;2025-07-27 02:31:18;27.1;30.7
70:B8:F6:91:0A:FC;2025-07-27 03:01:19;27.2;31.4
70:B8:F6:91:0A:FC;2025-07-27 03:31:21;28.5;31.4
70:B8:F6:91:0A:FC;2025-07-27 04:01:22;27.5;31.2
70:B8:F6:91:0A:FC;2025-07-27 04:31:24;29.1;31.8
70:B8:F6:91:0A:FC;2025-07-27 05:01:26;29.5;32.1
70:B8:F6:91:0A:FC;2025-07-27 05:31:27;28.7;32.6
70:B8:F6:91:0A:FC;2025-07-27 06:01:29;29.6;32.2
70:B8:F6:91:0A:FC;2025-07-27 06:31:30;30.0;32.1
70:B8:F6:91:0A:FC;2025-07-27 07:01:32;32.1;32.9
70:B8:F6:91:0A:FC;2025-07-27 07:31:33;32.2;33.5
70:B8:F6:91:0A:FC;2025-07-27 08:01:35;33.7;33.6
70:B8:F6:91:0A:FC;2025-07-27 08:31:36;33.2;33.4
70:B8:F6:91:0A:FC;2025-07-27 09:01:38;34.2;33.6
70:B8:F6:91:0A:FC;2025-07-27 09:31:39;35.4;34.2
70:B8:F6:91:0A:FC;2025-07-27 10:01:41;33.0;34.3
70:B8:F6:91:0A:FC;2025-07-27 10:31:42;30.1;34.7
70:B8:F6:91:0A:FC;2025-07-27 11:01:44;33.4;35.0
70:B8:F6:91:0A:FC;2025-07-27 11:31:45;32.3;35.4
70:B8:F6:91:0A:FC;2025-07-27 12:01:47;26.8;35.8
70:B8:F6:91:0A:FC;2025-07-27 12:31:48;27.0;36.2
70:B8:F6:91:0A:FC;2025-07-27 13:01:50;23.7;36.5
70:B8:F6:91:0A:FC;2025-07-27 13:31:51;19.7;36.7
70:B8:F6:91:0A:FC;2025-07-27 14:01:53;20.8;37.0
70:B8:F6:91:0A:FC;2025-07-27 14:31:55;19.2;37.6
70:B8:F6:91:0A:FC;2025-07-27 15:01:56;18.7;37.9
70:B8:F6:91:0A:FC;2025-07-27 15:31:58;20.2;38.2
70:B8:F6:91:0A:FC;2025-07-27 16:01:59;20.0;38.6
70:B8:F6:91:0A:FC;2025-07-27 16:32:01;22.2;39.1
70:B8:F6:91:0A:FC;2025-07-27 17:02:02;19.7;39.0
70:B8:F6:91:0A:FC;2025-07-27 17:32:04;16.6;39.4
70:B8:F6:91:0A:FC;2025-07-27 18:02:05;16.8;39.1
70:B8:F6:91:0A:FC;2025-07-27 18:32:07;15.4;39.1
70:B8:F6:91:0A:FC;2025-07-27 19:02:08;16.9;39.0
70:B8:F6:91:0A:FC;2025-07-27 19:32:10;17.9;39.8
70:B8:F6:91:0A:FC;2025-07-27 20:02:11;19.1;39.4
70:B8:F6:91:0A:FC;2025-07-27 20:32:13;17.0;39.7
70:B8:F6:91:0A:FC;2025-07-27 21:02:14;20.8;40.0
70:B8:F6:91:0A:FC;2025-07-27 21:32:16;22.2;39.6
70:B8:F6:91:0A:FC;2025-07-27 22:02:17;23.9;39.5
70:B8:F6:91:0A:FC;2025-07-27 22:32:19;25.8;39.7
70:B8:F6:91:0A:FC;2025-07-27 23:02:21;20.6;39.2
70:B8:F6:91:0A:FC;2025-07-27 23:32:22;20.1;37.2
70:B8:F6:91:0A:FC;2025-07-28 00:02:24;24.5;38.0
70:B8:F6:91:0A:FC;2025-07-28 00:32:25;21.2;38.1
70:B8:F6:91:0A:FC;2025-07-28 01:02:27;22.8;34.8
70:B8:F6:91:0A:FC;2025-07-28 01:32:28;26.4;36.0
70:B8:F6:91:0A:FC;2025-07-28 02:02:30;24.3;36.0
70:B8:F6:91:0A:FC;2025-07-28 02:32:31;28.7;35.7
70:B8:F6:91:0A:FC;2025-07-28 03:02:33;28.8;35.9
70:B8:F6:91:0A:FC;2025-07-28 03:32:34;29.2;35.0
70:B8:F6:91:0A:FC;2025-07-28 04:02:36;30.1;35.1
70:B8:F6:91:0A:FC;2025-07-28 04:32:37;30.5;34.8
70:B8:F6:91:0A:FC;2025-07-28 05:02:39;32.4;33.1
70:B8:F6:91:0A:FC;2025-07-28 05:32:40;32.8;33.4
70:B8:F6:91:0A:FC;2025-07-28 06:02:42;32.4;34.0
70:B8:F6:91:0A:FC;2025-07-28 06:32:43;33.0;34.2
70:B8:F6:91:0A:FC;2025-07-28 07:02:45;33.0;33.6
70:B8:F6:91:0A:FC;2025-07-28 07:32:46;34.0;33.2
70:B8:F6:91:0A:FC;2025-07-28 08:02:48;34.9;32.7
70:B8:F6:91:0A:FC;2025-07-28 08:32:50;35.6;32.8
70:B8:F6:91:0A:FC;2025-07-28 09:02:51;36.8;33.0
70:B8:F6:91:0A:FC;2025-07-28 09:32:53;34.2;33.8
70:B8:F6:91:0A:FC;2025-07-28 10:02:54;34.7;34.1
70:B8:F6:91:0A:FC;2025-07-28 10:32:56;35.1;34.8
70:B8:F6:91:0A:FC;2025-07-28 11:02:57;38.1;35.3
70:B8:F6:91:0A:FC;2025-07-28 11:32:59;35.0;35.2
70:B8:F6:91:0A:FC;2025-07-28 12:03:00;37.3;35.4
70:B8:F6:91:0A:FC;2025-07-28 12:33:02;34.9;35.2
70:B8:F6:91:0A:FC;2025-07-28 13:03:03;30.8;35.6
70:B8:F6:91:0A:FC;2025-07-28 13:33:05;26.2;35.9
70:B8:F6:91:0A:FC;2025-07-28 14:03:06;26.3;35.9
70:B8:F6:91:0A:FC;2025-07-28 14:33:08;23.8;36.0
70:B8:F6:91:0A:FC;2025-07-28 15:03:09;23.3;35.6
70:B8:F6:91:0A:FC;2025-07-28 15:33:11;25.1;36.4
70:B8:F6:91:0A:FC;2025-07-28 16:03:12;23.5;36.7
70:B8:F6:91:0A:FC;2025-07-28 16:33:14;23.7;37.0
70:B8:F6:91:0A:FC;2025-07-28 17:03:16;24.2;37.2
70:B8:F6:91:0A:FC;2025-07-28 17:33:17;26.0;37.3
70:B8:F6:91:0A:FC;2025-07-28 18:03:19;31.6;36.8
70:B8:F6:91:0A:FC;2025-07-28 18:33:20;28.7;37.3
70:B8:F6:91:0A:FC;2025-07-28 19:03:22;28.2;36.8
70:B8:F6:91:0A:FC;2025-07-28 19:33:23;28.4;36.6
70:B8:F6:91:0A:FC;2025-07-28 20:03:25;29.5;36.2
70:B8:F6:91:0A:FC;2025-07-28 20:33:26;29.1;36.1
70:B8:F6:91:0A:FC;2025-07-28 21:03:28;28.9;35.5
70:B8:F6:91:0A:FC;2025-07-28 21:33:29;29.8;35.0
70:B8:F6:91:0A:FC;2025-07-28 22:03:31;31.1;34.7
70:B8:F6:91:0A:FC;2025-07-28 22:33:32;30.0;34.8
70:B8:F6:91:0A:FC;2025-07-28 23:03:34;29.8;34.6
70:B8:F6:91:0A:FC;2025-07-28 23:33:35;29.9;34.6
70:B8:F6:91:0A:FC;2025-07-29 00:03:37;29.9;34.5
70:B8:F6:91:0A:FC;2025-07-29 00:33:38;28.9;34.7
70:B8:F6:91:0A:FC;2025-07-29 01:03:40;30.5;34.8
70:B8:F6:91:0A:FC;2025-07-29 01:33:41;31.2;34.8
70:B8:F6:91:0A:FC;2025-07-29 02:03:43;32.8;34.7
70:B8:F6:91:0A:FC;2025-07-29 02:33:45;32.5;34.9
70:B8:F6:91:0A:FC;2025-07-29 03:03:46;33.9;35.0
70:B8:F6:91:0A:FC;2025-07-29 03:33:48;32.9;34.8
70:B8:F6:91:0A:FC;2025-07-29 04:03:49;32.8;34.5
70:B8:F6:91:0A:FC;2025-07-29 04:33:51;34.1;34.4
70:B8:F6:91:0A:FC;2025-07-29 05:03:52;33.9;34.2
70:B8:F6:91:0A:FC;2025-07-29 05:33:54;34.6;34.0
70:B8:F6:91:0A:FC;2025-07-29 06:03:55;34.0;34.0
70:B8:F6:91:0A:FC;2025-07-29 06:33:57;34.6;33.5
70:B8:F6:91:0A:FC;2025-07-29 07:03:58;34.4;33.5
70:B8:F6:91:0A:FC;2025-07-29 07:34:00;35.9;32.6
70:B8:F6:91:0A:FC;2025-07-29 08:04:01;38.6;33.1
70:B8:F6:91:0A:FC;2025-07-29 08:34:03;37.7;33.1
70:B8:F6:91:0A:FC;2025-07-29 09:04:04;38.3;33.3
70:B8:F6:91:0A:FC;2025-07-29 09:34:06;37.6;33.7
70:B8:F6:91:0A:FC;2025-07-29 10:04:08;36.4;33.6
70:B8:F6:91:0A:FC;2025-07-29 10:34:09;35.0;33.9
70:B8:F6:91:0A:FC;2025-07-29 11:04:11;32.9;33.3
70:B8:F6:91:0A:FC;2025-07-29 11:34:12;32.9;33.4
70:B8:F6:91:0A:FC;2025-07-29 12:04:14;31.0;32.7
70:B8:F6:91:0A:FC;2025-07-29 12:34:15;26.7;33.4
70:B8:F6:91:0A:FC;2025-07-29 13:04:17;27.7;33.4
70:B8:F6:91:0A:FC;2025-07-29 13:34:18;27.4;34.0
70:B8:F6:91:0A:FC;2025-07-29 14:04:20;24.7;34.0
70:B8:F6:91:0A:FC;2025-07-29 14:34:21;24.5;33.8
70:B8:F6:91:0A:FC;2025-07-29 15:04:23;22.2;34.2
70:B8:F6:91:0A:FC;2025-07-29 15:34:24;22.2;35.1
70:B8:F6:91:0A:FC;2025-07-29 16:04:26;19.7;35.1
70:B8:F6:91:0A:FC;2025-07-29 16:34:27;22.1;35.8
70:B8:F6:91:0A:FC;2025-07-29 17:04:29;23.6;35.8
70:B8:F6:91:0A:FC;2025-07-29 17:34:30;23.8;36.0
70:B8:F6:91:0A:FC;2025-07-29 18:04:32;23.4;36.1
70:B8:F6:91:0A:FC;2025-07-29 18:34:34;26.3;36.7
70:B8:F6:91:0A:FC;2025-07-29 19:04:35;26.3;36.9
70:B8:F6:91:0A:FC;2025-07-29 19:34:37;26.6;37.2
70:B8:F6:91:0A:FC;2025-07-29 20:04:38;27.5;37.0
70:B8:F6:91:0A:FC;2025-07-29 20:34:40;27.6;36.2
70:B8:F6:91:0A:FC;2025-07-29 21:04:41;26.6;36.1
70:B8:F6:91:0A:FC;2025-07-29 21:34:43;26.4;35.9
70:B8:F6:91:0A:FC;2025-07-29 22:04:44;27.6;35.4
70:B8:F6:91:0A:FC;2025-07-29 22:34:46;27.2;35.2
70:B8:F6:91:0A:FC;2025-07-29 23:04:47;29.2;34.1
70:B8:F6:91:0A:FC;2025-07-29 23:34:49;28.9;34.4
70:B8:F6:91:0A:FC;2025-07-30 00:04:50;29.6;34.6
70:B8:F6:91:0A:FC;2025-07-30 00:34:52;31.2;34.5
70:B8:F6:91:0A:FC;2025-07-30 01:04:53;30.6;34.2
70:B8:F6:91:0A:FC;2025-07-30 01:34:55;32.3;34.1
70:B8:F6:91:0A:FC;2025-07-30 02:04:56;30.9;33.5
70:B8:F6:91:0A:FC;2025-07-30 02:34:58;32.8;33.3
70:B8:F6:91:0A:FC;2025-07-30 03:05:00;31.7;32.9
70:B8:F6:91:0A:FC;2025-07-30 03:35:01;33.3;32.9
70:B8:F6:91:0A:FC;2025-07-30 04:05:03;33.1;32.7
70:B8:F6:91:0A:FC;2025-07-30 04:35:04;32.7;32.5
70:B8:F6:91:0A:FC;2025-07-30 05:05:06;31.4;32.2
70:B8:F6:91:0A:FC;2025-07-30 05:35:07;31.9;32.1
70:B8:F6:91:0A:FC;2025-07-30 06:05:09;33.5;32.6
70:B8:F6:91:0A:FC;2025-07-30 06:35:10;32.4;32.2
70:B8:F6:91:0A:FC;2025-07-30 07:05:12;35.7;32.6
70:B8:F6:91:0A:FC;2025-07-30 07:35:13;35.1;32.3
70:B8:F6:91:0A:FC;2025-07-30 08:05:15;37.1;32.7
70:B8:F6:91:0A:FC;2025-07-30 08:35:16;37.8;33.0
70:B8:F6:91:0A:FC;2025-07-30 09:05:18;38.7;32.6
70:B8:F6:91:0A:FC;2025-07-30 09:35:19;35.4;32.9
70:B8:F6:91:0A:FC;2025-07-30 10:05:21;32.9;32.7
70:B8:F6:91:0A:FC;2025-07-30 10:35:23;33.5;33.2
70:B8:F6:91:0A:FC;2025-07-30 11:05:24;32.0;32.8
70:B8:F6:91:0A:FC;2025-07-30 11:35:26;31.2;32.6
70:B8:F6:91:0A:FC;2025-07-30 12:05:27;31.5;31.9
70:B8:F6:91:0A:FC;2025-07-30 12:35:29;31.6;33.1
70:B8:F6:91:0A:FC;2025-07-30 13:05:30;25.9;32.9
70:B8:F6:91:0A:FC;2025-07-30 13:35:32;24.7;33.8
70:B8:F6:91:0A:FC;2025-07-30 14:05:33;24.8;34.2
70:B8:F6:91:0A:FC;2025-07-30 14:35:35;23.8;34.9
70:B8:F6:91:0A:FC;2025-07-30 15:05:36;21.5;35.7
70:B8:F6:91:0A:FC;2025-07-30 15:35:38;21.7;36.3
70:B8:F6:91:0A:FC;2025-07-30 16:05:39;18.7;36.4
70:B8:F6:91:0A:FC;2025-07-30 16:35:41;18.3;37.4
70:B8:F6:91:0A:FC;2025-07-30 17:02:32;26.3;31.0
70:B8:F6:91:0A:FC;2025-07-30 17:23:30;22.4;32.4
70:B8:F6:91:0A:FC;2025-07-30 17:53:32;22.6;32.4
70:B8:F6:91:0A:FC;2025-07-30 18:23:33;22.8;38.3
70:B8:F6:91:0A:FC;2025-07-30 18:53:35;19.0;38.9
70:B8:F6:91:0A:FC;2025-07-30 19:23:36;17.8;39.4
70:B8:F6:91:0A:FC;2025-07-30 19:53:38;23.0;39.8
70:B8:F6:91:0A:FC;2025-07-30 20:23:39;21.3;39.7
70:B8:F6:91:0A:FC;2025-07-30 20:53:41;22.9;39.7
70:B8:F6:91:0A:FC;2025-07-30 21:23:42;23.0;39.4
70:B8:F6:91:0A:FC;2025-07-30 21:53:44;22.4;38.8
70:B8:F6:91:0A:FC;2025-07-30 22:23:45;23.1;37.7
70:B8:F6:91:0A:FC;2025-07-30 22:53:47;24.8;37.2
70:B8:F6:91:0A:FC;2025-07-30 23:23:48;26.3;36.6
70:B8:F6:91:0A:FC;2025-07-30 23:53:50;27.1;35.7
70:B8:F6:91:0A:FC;2025-07-31 00:23:51;29.6;33.5
70:B8:F6:91:0A:FC;2025-07-31 00:53:53;30.9;35.2
70:B8:F6:91:0A:FC;2025-07-31 01:23:54;30.9;35.8
70:B8:F6:91:0A:FC;2025-07-31 01:53:56;30.4;34.2
70:B8:F6:91:0A:FC;2025-07-31 02:23:58;31.9;34.5
70:B8:F6:91:0A:FC;2025-07-31 02:53:59;33.3;34.2
70:B8:F6:91:0A:FC;2025-07-31 03:24:01;33.7;33.8
70:B8:F6:91:0A:FC;2025-07-31 03:54:02;31.8;32.6
70:B8:F6:91:0A:FC;2025-07-31 04:24:04;32.1;32.9
